id,code,description,address,date,year,srx,sry
461201,Stray Dog At Large,1,CLAY & LEXINGTON AVE,2/15/13,2013,897974,1030758
461241,Stray Dog At Large,1,5380 MAFFITT AVE,2/15/13,2013,887125,1034138
461252,Stray Dog At Large,1,3217 OSCEOLA,2/15/13,2013,894198,999065
461323,Stray Dog At Large,1,7900 HALL ST,2/15/13,2013,898085,1047060
461326,Stray Dog At Large,1,DAGGETT & MACKLIND,2/15/13,2013,883908,1013679
461494,Stray Dog At Large,1,CLARA PL & FARLIN AVE,2/18/13,2013,892016,1036233
461507,Stray Dog At Large,1,UTAH ST & TEXAS AVE,2/18/13,2013,898440,1005689
461559,Stray Dog At Large,1,1400 PENROSE,2/19/13,2013,905256,1031765
461584,Stray Dog At Large,1,110 N 17TH ST,2/19/13,2013,904743,1018323
461617,Stray Dog At Large,1,COTE BRILLIANTE & ANNIE MALONE,2/19/13,2013,894636,1027848
461624,Stray Dog At Large,1,3700 TEXAS,2/19/13,2013,898100,1003012
461631,Stray Dog At Large,1,4619 OREGON AVE,2/19/13,2013,895604,996825
461694,Stray Dog At Large,1,5308 WELLS AVE 100,2/19/13,2013,886023,1030954
461698,Stray Dog At Large,1,PRAIRIE AVE & HEBERT ST,2/19/13,2013,899668,1029585
461706,Stray Dog At Large,1,3100 VINE GROVE AVE,2/19/13,2013,895182,1031374
461716,Stray Dog At Large,1,5428 ROBIN,2/19/13,2013,891694,1044245
461835,Stray Dog At Large,1,1436 SEMPLE,2/19/13,2013,885184,1031445
461842,Stray Dog At Large,1,KINGSBURY PL & BELT,2/19/13,2013,880890,1026275
461947,Stray Dog At Large,1,5043 MAFFITT,2/20/13,2013,889318,1033142
462049,Stray Dog At Large,1,5800 HIGHLAND AVE,2/20/13,2013,883847,1035009
462080,Stray Dog At Large,1,BROADWAY & MARCEAU,2/20/13,2013,887598,986186
462150,Stray Dog At Large,1,3816 UNION BLVD,2/20/13,2013,889743,1036588
462152,Stray Dog At Large,1,3904 DELOR ST,2/20/13,2013,889485,998773
462272,Stray Dog At Large,1,4900 WINONA AV,2/20/13,2013,884573,1003750
462304,Stray Dog At Large,1,HENRIETTA & LOUISIANA AVE,2/21/13,2013,896046,1013756
462310,Stray Dog At Large,1,6072 LUCILLE AVE,2/21/13,2013,889445,1045686
462322,Stray Dog At Large,1,4700 MCMILLAN AVE,2/21/13,2013,890115,1026932
462378,Stray Dog At Large,1,1400 BELT,2/21/13,2013,884680,1031336
462400,Stray Dog At Large,1,HAMPTON AVE & SULPHUR AVE,2/21/13,2013,880826,1016712
462477,Stray Dog At Large,1,2665-75 SCOTT AVE,2/22/13,2013,900105,1017346
462516,Stray Dog At Large,1,4400 N BROADWAY,2/22/13,2013,905585,1033153
462568,Stray Dog At Large,1,5036 GENEVIEVE,2/22/13,2013,891122,1042167
462605,Stray Dog At Large,1,4241 DELMAR BLVD,2/22/13,2013,892560,1024749
462614,Stray Dog At Large,1,5958 LALITE,2/22/13,2013,889217,1044530
462714,Stray Dog At Large,1,5440 -5442  SHREVE AV,2/22/13,2013,896100,1038620
462718,Stray Dog At Large,1,6406 WEST PARK AVE,2/22/13,2013,879192,1017192
462745,Stray Dog At Large,1,4738 LABADIE AV,2/22/13,2013,891868,1032463
462796,Stray Dog At Large,1,FYLER AVE & JAMIESON AVE,2/24/13,2013,875181,1008669
462797,Stray Dog At Large,1,1235 LYNFIELD PL,2/24/13,2013,895522,1048330
462803,Stray Dog At Large,1,UNION BLVD & SACRAMENTO AVE,2/24/13,2013,889370,1036539
462805,Stray Dog At Large,1,MORGAN FORD RD & ARSENAL ST,2/24/13,2013,888461,1009080
462812,Stray Dog At Large,1,CRITTENDEN ST & TEXAS AVE,2/24/13,2013,898737,1007555
462992,Stray Dog At Large,1,GRAND & BROADWAY,2/25/13,2013,904813,1034158
463000,Stray Dog At Large,1,PESTALOZZI & TEXAS,2/25/13,2013,898796,1007925
463008,Stray Dog At Large,1,5430 BEACON AVE,2/25/13,2013,892651,1042848
463078,Stray Dog At Large,1,1905 BELT,2/25/13,2013,885321,1033215
463097,Stray Dog At Large,1,NEBRASKA & MERAMAC,2/25/13,2013,895887,1000073
463143,Stray Dog At Large,1,LOUISIANA@GASCONADE,2/26/13,2013,894039,1001031
463174,Stray Dog At Large,1,22 WINDERMERE PL,2/26/13,2013,884374,1027918
463252,Stray Dog At Large,1,N 17TH ST@MADISON ST,2/26/13,2013,906273,1023850
463323,Stray Dog At Large,1,TOWER GROVE AVE & CHOUTEAU AVE,2/26/13,2013,889909,1018153
463352,Stray Dog At Large,1,VIRGINIA & VESTA AVE,2/26/13,2013,896597,1014972
463416,Stray Dog At Large,1,4443 MINNESOTA AVE,2/26/13,2013,894865,998427
463809,Stray Dog At Large,1,1100 CANAAN AVE,2/28/13,2013,895441,1051545
463827,Stray Dog At Large,1,5200 HIGHLAND AVE,2/28/13,2013,888005,1032927
463846,Stray Dog At Large,1,5800 THEODORE AVE,2/28/13,2013,890228,1044219
463867,Stray Dog At Large,1,5921 LAURA,2/28/13,2013,889053,1044086
463873,Stray Dog At Large,1,KINGSHIGHWAY & LINDELL,2/28/13,2013,887375,1023403
463881,Stray Dog At Large,1,3707 KOSSUTH AVE,2/28/13,2013,901381,1031383
463906,Stray Dog At Large,1,LACLEDE AVE &  NEWSTEAD,2/28/13,2013,890119,1021551
463923,Stray Dog At Large,1,4679 ROSALIE,2/28/13,2013,896785,1038341
464021,Stray Dog At Large,1,S BOYLE AVE & LACLEDE AVE,2/28/13,2013,891176,1021295
464022,Stray Dog At Large,1,4961 MAFFITT PL,2/28/13,2013,889980,1032806
464108,Stray Dog At Large,1,5085 PAGE,3/1/13,2013,887241,1029449
464140,Stray Dog At Large,1,SALISBURY@N 21ST ST,3/1/13,2013,904774,1029214
464149,Stray Dog At Large,1,4600 SAN FRANCISCO,3/1/13,2013,894330,1034139
464154,Stray Dog At Large,1,4638 NTURAL BRIDGE AVE,3/1/13,2013,893634,1033706
464180,Stray Dog At Large,1,1350 S KINGSHIGHWAY,3/1/13,2013,888336,1029719
464341,Stray Dog At Large,1,5958 SHULTE AV,3/3/13,2013,890896,1046192
464343,Stray Dog At Large,1,7308 HAMPSHIRE DR,3/3/13,2013,879112,995125
464348,Stray Dog At Large,1,UNION BLVD & RIDGE AVE,3/3/13,2013,885914,1030469
464393,Stray Dog At Large,1,5600 CLAYTON AV,3/4/13,2013,881863,1021310
464398,Stray Dog At Large,1,SKINKER & LAGOON,3/4/13,2013,880697,1022717
464401,Stray Dog At Large,1,5700 LINDELL,3/4/13,2013,881863,1021310
464403,Stray Dog At Large,1,ENRIGHT & SKINKER,3/4/13,2013,877465,1027996
464513,Stray Dog At Large,1,6111 SIMPSON TER,3/4/13,2013,880011,1012796
464525,Stray Dog At Large,1,8500 LOWELL,3/4/13,2013,897840,1050367
464530,Stray Dog At Large,1,MERAMEC ST & GRAVOIS AVE,3/4/13,2013,889283,1003128
464531,Stray Dog At Large,1,3900 LINCOLN AVE,3/4/13,2013,897782,1027921
464532,Stray Dog At Large,1,5349 CABANNE,3/4/13,2013,884649,1028546
464540,Stray Dog At Large,1,545 BATES AVE,3/4/13,2013,892381,994763
464541,Stray Dog At Large,1,914 BATES ST,3/4/13,2013,891334,995344
464556,Stray Dog At Large,1,1145 BELLERIVE,3/4/13,2013,890443,995690
464605,Stray Dog At Large,1,4326 PAGE BLVD,3/4/13,2013,892978,1026822
464614,Stray Dog At Large,1,5215-7 THEKLA AVE,3/4/13,2013,893382,1040547
464629,Stray Dog At Large,1,5500 MAPLE AVE,3/4/13,2013,883336,1029184
464780,Stray Dog At Large,1,9200 RIVERVIEW DR,3/4/13,2013,900364,1054875
464855,Stray Dog At Large,1,1367 S KINGSHIGHWAY,3/5/13,2013,886781,1015628
464880,Stray Dog At Large,1,PENNSYLVANIA & GASCONADE,3/5/13,2013,895667,1000773
464971,Stray Dog At Large,1,4605 MCREE AVE,3/5/13,2013,886187,1030999
464975,Stray Dog At Large,1,South Vandeventer Avenue & Tower Grove Avenue,3/5/13,2013,889970,1015478
465034,Stray Dog At Large,1,4700 ASHLAND AV,3/5/13,2013,892443,1033032
465062,Stray Dog At Large,1,North Newstead Avenue & Finney Avenue,3/5/13,2013,892165,1026503
465078,Stray Dog At Large,1,4046 DARBY,3/6/13,2013,885191,1040552
465128,Stray Dog At Large,1,S VANDEVENTER & SARAH ST,3/6/13,2013,891712,1017236
465183,Stray Dog At Large,1,1911 HEBERT,3/6/13,2013,905858,1027408
465189,Stray Dog At Large,1,MINERVA AVE & GRANVILLE AVE,3/6/13,2013,884140,1031024
465206,Stray Dog At Large,1,1515 VERONICA,3/6/13,2013,893936,1050532
465252,Stray Dog At Large,1,Riverview Boulevard & Theodore Avenue,3/6/13,2013,890067,1044487
465335,Stray Dog At Large,1,3015 N 23RD ST,3/6/13,2013,903919,1027365
465342,Stray Dog At Large,1,1200 S BROADWAY,3/6/13,2013,907634,1012866
465347,Stray Dog At Large,1,5436 GILMORE AVE,3/6/13,2013,891554,1044578
465390,Stray Dog At Large,1,8516 PARK LN,3/7/13,2013,892283,1048960
465512,Stray Dog At Large,1,111 WINNEBAGO,3/7/13,2013,900661,1002985
465548,Stray Dog At Large,1,4300 DARBY,3/7/13,2013,885330,1040982
465597,Stray Dog At Large,1,4120-4122 NEBRASKA,3/7/13,2013,895826,1000224
465680,Stray Dog At Large,1,5425 ORIOLE AVE,3/8/13,2013,891148,1044971
465858,Stray Dog At Large,1,WELLS & ARLINGTON,3/8/13,2013,885437,1031439
465908,Stray Dog At Large,1,6344 WOODLAND AVE,3/8/13,2013,886950,1044038
466008,Stray Dog At Large,1,5800 WESTMINSTER PL,3/8/13,2013,880436,1026523
466080,Stray Dog At Large,1,5531 CABANNE AV,3/10/13,2013,883185,1028733
466102,Stray Dog At Large,1,North Leffingwell Avenue & Thomas Street,3/11/13,2013,901350,1023396
466137,Stray Dog At Large,1,6345 WINDHAM AVE,3/11/13,2013,886933,1043921
466208,Stray Dog At Large,1,5949 COTE BRILLIANTE,3/11/13,2013,882201,1035135
466289,Stray Dog At Large,1,5373 UNION BLVD,3/11/13,2013,893627,1041388
466374,Stray Dog At Large,1,4006 KEOKUK,3/11/13,2013,884051,1028622
466448,Stray Dog At Large,1,1103 CANAAN,3/12/13,2013,895405,1051536
466485,Stray Dog At Large,1,4333 NEBRASKA,3/12/13,2013,895406,999158
466511,Stray Dog At Large,1,BERTHOLD & ART HILL PL,3/12/13,2013,879203,1018338
466620,Stray Dog At Large,1,5400 ROBIN,3/12/13,2013,891391,1044137
466628,Stray Dog At Large,1,5300 NORTHLANE,3/12/13,2013,887630,1033380
466634,Stray Dog At Large,1,5434 GILMORE AVE,3/12/13,2013,891392,1044709
466877,Stray Dog At Large,1,RIVER DES PERES AVE & LOUGHBOROUGH,3/13/13,2013,874918,998440
466880,Stray Dog At Large,1,PRAIRIE AVE & ST LOUIS AVE,3/13/13,2013,898926,1028249
466909,Stray Dog At Large,1,5953-5 HIGHLAND AVE,3/13/13,2013,882581,1035944
466963,Stray Dog At Large,1,4000 SHENANDOAH AVE,3/13/13,2013,891949,1011168
466994,Stray Dog At Large,1,1512 MCLAREN ST,3/13/13,2013,893804,1049661
467056,Stray Dog At Large,1,GRAVOIS & HAMPTON AVE,3/14/13,2013,879060,994380
467072,Stray Dog At Large,1,1125 S KINGSHIGHWAY,3/14/13,2013,887321,1017595
467098,Stray Dog At Large,1,E GRAND BLVD & N BROADWAY,3/14/13,2013,904813,1034158
467140,Stray Dog At Large,1,5201 BEACON AVE,3/14/13,2013,891633,1042262
467157,Stray Dog At Large,1,5100 CATES AVE,3/14/13,2013,886816,1027515
467163,Stray Dog At Large,1,4357 NEOSHO,3/14/13,2013,886542,1002173
467256,Stray Dog At Large,1,5587 DR MARTIN LUTHER KING DR,3/14/13,2013,884237,1032738
467258,Stray Dog At Large,1,4333 NEBRASKA AVE,3/14/13,2013,895406,999158
467265,Stray Dog At Large,1,4166 MERAMEC,3/14/13,2013,888591,1003494
467558,Stray Dog At Large,1,5163 CLAYTON RD,3/15/13,2013,881497,1024736
467392,Stray Dog At Large,1,1038 MELVIN AVE,3/15/13,2013,895860,1052598
467456,Stray Dog At Large,1,MORGANFORD & BINGHAM,3/15/13,2013,887563,1003587
467465,Stray Dog At Large,1,MERAMEC ST &amp,3/15/13,2013,896928,1000003
467848,Stray Dog At Large,1,5900 SCHULTE,3/18/13,2013,891412,1045988
467920,Stray Dog At Large,1,4200 LINTON,3/18/13,2013,900470,1032689
467945,Stray Dog At Large,1,1300 MISSOURI,3/18/13,2013,900892,1014314
467980,Stray Dog At Large,1,4452 N MARKET,3/18/13,2013,892939,1029433
467988,Stray Dog At Large,1,3100 CLEVELAND AVE,3/18/13,2013,894113,1011209
467990,Stray Dog At Large,1,MISSOURI & PARK,3/18/13,2013,900818,1013988
468008,Stray Dog At Large,1,Leona Street & Alma Avenue,3/18/13,2013,885602,995049
468050,Stray Dog At Large,1,SALISBURY & NATURAL BRIDGE RD,3/18/13,2013,903181,1028506
468072,Stray Dog At Large,1,Giles Avenue & Dunnica Avenue,3/18/13,2013,892525,1002897
468107,Stray Dog At Large,1,1618 KNAPP,3/19/13,2013,904929,1024073
468386,Stray Dog At Large,1,4237 W ASHLAND AVE,3/19/13,2013,895810,1031745
468575,Stray Dog At Large,1,5223 THRUSH,3/20/13,2013,891414,1043002
468577,Stray Dog At Large,1,5037 PAGE AVE,3/20/13,2013,887735,1029379
468624,Stray Dog At Large,1,623 CHAMBERS RD SE,3/20/13,2013,905886,1060527
468665,Stray Dog At Large,1,SPRING@FINNEY,3/20/13,2013,896574,1023614
468781,Stray Dog At Large,1,5000 GERRITT,3/20/13,2013,889312,998970
468788,Stray Dog At Large,1,3732 CARONDELET BLVD,3/20/13,2013,885044,990918
468794,Stray Dog At Large,1,1900 BELT AV,3/20/13,2013,885471,1033092
468914,Stray Dog At Large,1,North Jefferson Avenue & Madison Street,3/21/13,2013,902198,1024778
468919,Stray Dog At Large,1,1321 BAYARD AVE,3/21/13,2013,889330,1029348
469045,Stray Dog At Large,1,314-6 E COURTOIS ST,3/21/13,2013,889603,987087
469049,Stray Dog At Large,1,4107 WALBRIDGE PL,3/21/13,2013,892230,1036209
469120,Stray Dog At Large,1,ARLINGTON & LILLIAN,3/21/13,2013,891814,1040791
469174,Stray Dog At Large,1,610 FREMONT ST,3/21/13,2013,898319,1052293
469251,Stray Dog At Large,1,4200 DARBY ST,3/22/13,2013,885199,1040583
469354,Stray Dog At Large,1,2838-48 MERAMEC ST,3/22/13,2013,895887,1000073
469368,Stray Dog At Large,1,Manchester Avenue & Macklind Avenue,3/22/13,2013,884289,1016097
469392,Stray Dog At Large,1,5024 CLAXTON AVE,3/22/13,2013,892295,1040626
469397,Stray Dog At Large,1,GUSTINE & ALBERTA,3/22/13,2013,890982,1002381
469467,Stray Dog At Large,1,5300 CABANNE,3/22/13,2013,884933,1028239
469491,Stray Dog At Large,1,2746 CHEROKEE ST,3/22/13,2013,897469,1005081
469496,Stray Dog At Large,1,MINERVA & BELT,3/22/13,2013,884390,1030852
469696,Stray Dog At Large,1,4200 DARBY ST,3/25/13,2013,885123,1040604
469762,Stray Dog At Large,1,EUCLID & LINDELL,3/25/13,2013,888263,1023154
469769,Stray Dog At Large,1,NORTH SARAH STREET & WEST PINE BOULEVARD,3/25/13,2013,892686,1021440
469787,Stray Dog At Large,1,751 N EUCLID AVE,3/25/13,2013,888536,1026671
469795,Stray Dog At Large,1,767 N EUCLID,3/25/13,2013,888555,1026815
469796,Stray Dog At Large,1,767 N EUCLID AVE,3/25/13,2013,888555,1026815
469826,Stray Dog At Large,1,1800  BROADWAY,3/26/13,2013,909816,1023627
469888,Stray Dog At Large,1,1912 ADELAIDE AVE,3/26/13,2013,901669,1035667
469920,Stray Dog At Large,1,4015 ST LOUIS AVE,3/26/13,2013,897532,1029149
469939,Stray Dog At Large,1,1125 HORNSBY,3/26/13,2013,895445,1050884
470089,Stray Dog At Large,1,4900 DAVISON,3/27/13,2013,890436,1041e3
470215,Stray Dog At Large,1,5611 THEODOSIA AVE,3/27/13,2013,884347,1033347
470272,Stray Dog At Large,1,5875 MAFFITT AVE,3/27/13,2013,883584,1036089
470288,Stray Dog At Large,1,5855 ROMAINE PL,3/27/13,2013,882097,1032842
470289,Stray Dog At Large,1,2222 FARRAR ST,3/27/13,2013,906230,1030146
470400,Stray Dog At Large,1,5000 N KINGSHIGHWAY BLVD,3/27/13,2013,893203,1038972
470496,Stray Dog At Large,1,SOUTH BROADWAY & LEMP AVENUE,3/27/13,2013,900467,1003666
470572,Stray Dog At Large,1,5021 WESTMINSTER PL,3/28/13,2013,887569,1025382
470593,Stray Dog At Large,1,5400 ROBIN,3/28/13,2013,891432,1044088
470665,Stray Dog At Large,1,3035 DR SAMUEL SHEPARD DR,3/28/13,2013,899958,1021455
470733,Stray Dog At Large,1,HEBERT & SPRING,3/28/13,2013,900193,1029297
470786,Stray Dog At Large,1,5852 LOTUS,3/28/13,2013,883133,1034700
470788,Stray Dog At Large,1,FINNEY & VANDEVENTER,3/28/13,2013,895806,1024472
470832,Stray Dog At Large,1,5303 RUSKIN AVE,3/28/13,2013,893496,1040399
470838,Stray Dog At Large,1,5823 WILSON,3/28/13,2013,881553,1013909
470949,Stray Dog At Large,1,1955 ADELAIDE AV,3/28/13,2013,900408,1036632
470958,Stray Dog At Large,1,4508 -4510  VIRGINIA AV,3/28/13,2013,893829,998243
471012,Stray Dog At Large,1,4333 NEBRASKA,3/29/13,2013,895406,999158
471121,Stray Dog At Large,1,1735 13TH ST,3/29/13,2013,907517,1023908
471170,Stray Dog At Large,1,6706 MINNESOTA,3/29/13,2013,890985,990973
471200,Stray Dog At Large,1,ADELAIDE & N BROADWAY,3/29/13,2013,902882,1036586
471203,Stray Dog At Large,1,8900 S BROADWAY,3/29/13,2013,886916,983704
471232,Stray Dog At Large,1,6429 RUTH DR,3/29/13,2013,883502,996695
471335,Stray Dog At Large,1,WEST FLORISSANT & RIVERVIEW,3/29/13,2013,891698,1046312
471420,Stray Dog At Large,1,North Spring Avenue & Windsor Place,3/30/13,2013,896574,1023614
471522,Stray Dog At Large,1,4531 BESSIE AVE,4/1/13,2013,895481,1035842
471553,Stray Dog At Large,1,704 PONCE AVE,4/1/13,2013,897880,1047261
471567,Stray Dog At Large,1,2930 IOWA,4/1/13,2013,898222,1007847
471578,Stray Dog At Large,1,3515-7 OHIO AVE,4/1/13,2013,897800,1004271
471583,Stray Dog At Large,1,1315 SEMPLE AVE,4/1/13,2013,884399,1030399
471584,Stray Dog At Large,1,5032 ARLINGTON AV,4/1/13,2013,892154,1040918
471641,Stray Dog At Large,1,3019 OHIO,4/1/13,2013,898308,1007522
471702,Stray Dog At Large,1,5512 LABADIE AVE,4/1/13,2013,886663,1035733
471710,Stray Dog At Large,1,5933 THEODOSIA AV,4/1/13,2013,882182,1034794
471777,Stray Dog At Large,1,5128 LABADIE,4/1/13,2013,889291,1034140
471831,Stray Dog At Large,1,Lindell Boulevard & North Vandeventer Avenue,4/1/13,2013,894228,1021593
471832,Stray Dog At Large,1,4011 -4069  WESTMINSTER PL,4/1/13,2013,893505,1022785
471875,Stray Dog At Large,1,DELMAR & PENDELTON,4/2/13,2013,892207,1024809
471889,Stray Dog At Large,1,1219 BRISTOL LN,4/2/13,2013,907911,1024217
471921,Stray Dog At Large,1,5854 ELMBANK,4/2/13,2013,884597,1037780
471953,Stray Dog At Large,1,3800 LINCOLN AVE,4/2/13,2013,898440,1027438
471958,Stray Dog At Large,1,PENDLETON & WASHINGTON AVE,4/2/13,2013,892022,1024477
471980,Stray Dog At Large,1,836 BITTNER,4/2/13,2013,896786,1047448
472054,Stray Dog At Large,1,4322 WASHINGTON AVE,4/2/13,2013,891717,1024469
472064,Stray Dog At Large,1,4054 WESTMINSTER,4/2/13,2013,893485,1022555
472160,Stray Dog At Large,1,3941 OLIVE,4/2/13,2013,894257,1022801
472228,Stray Dog At Large,1,SARAH & WESTMINISTER,4/3/13,2013,893168,1022853
472233,Stray Dog At Large,1,4243 OLIVE ST,4/3/13,2013,892357,1023861
472353,Stray Dog At Large,1,3900 WESTMINSTER PL,4/3/13,2013,894399,1022042
472355,Stray Dog At Large,1,1112 E LINTON AVE,4/3/13,2013,903457,1035508
472385,Stray Dog At Large,1,1207 BRISTOL LN,4/3/13,2013,907911,1024217
472405,Stray Dog At Large,1,4004-56 WESTMINSTER PL,4/3/13,2013,893450,1022492
472457,Stray Dog At Large,1,5600 CLAYTON,4/3/13,2013,881863,1021310
472460,Stray Dog At Large,1,7144 JAMIESON AVE,4/3/13,2013,878083,996871
472461,Stray Dog At Large,1,3900-4000 OLIVE ST,4/3/13,2013,894655,1022444
472466,Stray Dog At Large,1,3979 OLIVE,4/3/13,2013,894078,1022901
472514,Stray Dog At Large,1,4763 ALMA AVE,4/3/13,2013,882180,998065
472605,Stray Dog At Large,1,Union Boulevard & Bircher Boulevard,4/3/13,2013,891473,1039766
472628,Stray Dog At Large,1,4303 LACLEDE,4/3/13,2013,891093,1021400
472670,Stray Dog At Large,1,3650 FILLMORE ST,4/3/13,2013,889106,994943
472691,Stray Dog At Large,1,5247 ST LOUIS AVE,4/4/13,2013,888551,1034387
472736,Stray Dog At Large,1,5063 ARLINGTON AVE,4/4/13,2013,892284,1041235
472740,Stray Dog At Large,1,ARSENAL & CLIFTON,4/4/13,2013,879291,1010079
472742,Stray Dog At Large,1,7900 WATER ST,4/4/13,2013,889043,987064
472828,Stray Dog At Large,1,5139 WABADA AVE,4/4/13,2013,888226,1032518
472834,Stray Dog At Large,1,3202 S KINGSHIGHWAY BLVD,4/4/13,2013,886534,1007976
472835,Stray Dog At Large,1,5830 SELBER CT,4/4/13,2013,884885,1037919
473036,Stray Dog At Large,1,4800 CARTER AVE,4/4/13,2013,894411,1037330
473136,Stray Dog At Large,1,Gravois Avenue & Morganford Road,4/5/13,2013,886731,1000561
473142,Stray Dog At Large,1,1316 RUTGER ST,4/5/13,2013,904300,1013296
473203,Stray Dog At Large,1,4035 HUMPHREY,4/5/13,2013,890356,1007207
473210,Stray Dog At Large,1,HODIAMONT AVE & ETZEL,4/5/13,2013,879526,1031257
473213,Stray Dog At Large,1,LOUISIANA & HALLIDAY AVE,4/5/13,2013,895322,1009164
473276,Stray Dog At Large,1,5529 ERA AVE,4/5/13,2013,889727,1046864
473302,Stray Dog At Large,1,5329 COTE BRILLIANTE AVE,4/5/13,2013,886814,1032565
473314,Stray Dog At Large,1,4300 WASHINGTON AVE,4/5/13,2013,891929,1024406
473330,Stray Dog At Large,1,4508 VIRGINIA,4/5/13,2013,893829,998243
473334,Stray Dog At Large,1,4400 PENNSYLVANIA,4/5/13,2013,895363,998792
473411,Stray Dog At Large,1,5300 COTE BRILLIANTE AVE,4/5/13,2013,886835,1032552
473457,Stray Dog At Large,1,North Jefferson Avenue & Parnell Street,4/5/13,2013,902205,1025111
473458,Stray Dog At Large,1,4500 VIRGINIA AV,4/5/13,2013,893850,998341
473463,Stray Dog At Large,1,4261 WASHINGTON,4/5/13,2013,892207,1024500
473468,Stray Dog At Large,1,2631 SHENANDOAH,4/5/13,2013,899148,1010349
473470,Stray Dog At Large,1,5109 WATERMAN,4/5/13,2013,886477,1025220
473514,Stray Dog At Large,1,6413 MINNESOTA AV,4/6/13,2013,891541,991857
473527,Stray Dog At Large,1,5718 HENNER AV,4/7/13,2013,888805,1042128
473567,Stray Dog At Large,1,HAMPTON & FYLER,4/8/13,2013,879671,1008100
473602,Stray Dog At Large,1,SALISBURY & 21ST ST,4/8/13,2013,904774,1029214
473811,Stray Dog At Large,1,4169 BOTANICAL,4/8/13,2013,890483,1011122
473812,Stray Dog At Large,1,4749 GREER AVE,4/8/13,2013,892068,1033036
473824,Stray Dog At Large,1,4754 IDAHO AV,4/8/13,2013,892845,996802
473871,Stray Dog At Large,1,4635 RIDGEWOOD,4/8/13,2013,885227,1001920
473881,Stray Dog At Large,1,4100 BATES ST,4/8/13,2013,887356,997836
473905,Stray Dog At Large,1,3171 CARRSVILLE CT,4/8/13,2013,881036,1008983
473940,Stray Dog At Large,1,MERAMEC & MORGANFORD,4/8/13,2013,887898,1004346
473983,Stray Dog At Large,1,Meramec Street & Nebraska Avenue,4/8/13,2013,895887,1000073
473985,Stray Dog At Large,1,416 WILMINGTON AV,4/8/13,2013,892286,993268
473990,Stray Dog At Large,1,8625 DRURY LN,4/8/13,2013,892754,1049774
474220,Stray Dog At Large,1,4531 BESSIE AVE,4/9/13,2013,895481,1035842
474389,Stray Dog At Large,1,3823 FINNEY AVE,4/9/13,2013,896115,1024424
474446,Stray Dog At Large,1,4643 ANDERSON AV,4/9/13,2013,894986,1036494
474473,Stray Dog At Large,1,5000 DAVISON,4/10/13,2013,891136,1041488
474482,Stray Dog At Large,1,3800 LINCOLN AVE,4/10/13,2013,898261,1027452
474496,Stray Dog At Large,1,3900 HOLLY HILLS AVE,4/10/13,2013,887471,993700
474499,Stray Dog At Large,1,N VANDEVENTER AVE & COTTAGE AVE,4/10/13,2013,897660,1027532
474530,Stray Dog At Large,1,3900 HOLLY HILLS AV,4/10/13,2013,887471,993700
474568,Stray Dog At Large,1,5800 LOTUS AVE,4/10/13,2013,883561,1034443
474571,Stray Dog At Large,1,N EUCLID AVE & WASHINGTON BLVD,4/10/13,2013,888553,1025696
474595,Stray Dog At Large,1,4200 DARBY ST,4/10/13,2013,885199,1040583
474676,Stray Dog At Large,1,926 TYLER ST,4/10/13,2013,909110,1024115
474701,Stray Dog At Large,1,4547 DURANT AVE,4/10/13,2013,892449,1039388
474779,Stray Dog At Large,1,4936 PLOVER AVE,4/10/13,2013,890033,1042225
